sentence_id,word,deprel,head_id,head
219,and,cc,3,come
219,went,conj,3,come
219,.,punct,3,come
220,The,det,2,date
220,expected,amod,2,date
220,date,nsubj,3,coem
220,coem,ROOT,-1,ROOT
220,and,cc,3,coem
220,went,conj,3,coem
220,.,punct,3,coem
221,The,det,2,date
221,expected,amod,2,date
221,date,nsubj,3,cam
221,cam,ROOT,-1,ROOT
221,and,cc,3,cam
221,went,conj,3,cam
221,.,punct,3,cam
222,The,det,2,date
222,expected,amod,2,date
222,date,nsubj,3,cae
222,cae,ROOT,-1,ROOT
222,and,cc,3,cae
222,went,conj,3,cae
222,.,punct,5,went
223,The,det,2,date
223,expected,amod,2,date
223,date,nsubj,3,came
223,came,ROOT,-1,ROOT
223,et,dep,5,went
223,went,dep,3,came
223,.,punct,3,came
224,The,det,2,date
224,expected,amod,2,date
224,date,nsubj,3,came
224,came,ROOT,-1,ROOT
224,andave,cc,3,came
224,went,conj,3,came
224,.,punct,5,went
225,The,det,2,date
225,expected,amod,2,date
225,date,nsubj,3,came
225,came,ROOT,-1,ROOT
225,at,prep,3,came
225,went,dep,3,came
225,.,punct,3,came
226,The,det,2,date
226,expected,amod,2,date
226,date,nsubj,3,came
226,came,ROOT,-1,ROOT
226,Ande,dep,5,went
226,went,dep,3,came
226,.,punct,3,came
227,The,det,2,date
227,expected,amod,2,date
227,date,nsubj,3,came
227,came,ROOT,-1,ROOT
227,as,mark,5,went
227,went,advcl,3,came
227,.,punct,3,came
228,The,det,2,date
228,expected,amod,2,date
228,date,nsubj,3,came
228,came,ROOT,-1,ROOT
228,and,cc,3,came
228,wen,conj,3,came
228,.,punct,3,came
229,The,det,2,date
229,expected,amod,2,date
229,date,nsubj,3,came
229,came,ROOT,-1,ROOT
229,and,cc,3,came
229,wend,conj,3,came
229,.,punct,3,came
230,The,det,2,date
230,expected,amod,2,date
230,date,nsubj,3,came
230,came,ROOT,-1,ROOT
230,and,cc,3,came
230,wento,conj,3,came
230,.,punct,3,came
231,The,det,2,date
231,expected,amod,2,date
231,date,nsubj,3,came
231,came,ROOT,-1,ROOT
231,and,cc,3,came
231,vent,conj,3,came
231,.,punct,3,came
232,Sha,nsubj,1,sighed
232,sighed,ROOT,-1,ROOT
232,at,prep,1,sighed
232,the,det,4,irony
232,irony,pobj,2,at
232,of,prep,4,irony
232,it,pobj,5,of
232,all,appos,6,it
232,",",punct,4,irony
232,the,det,10,waste
232,waste,appos,4,irony
232,of,prep,10,waste
232,it,pobj,11,of
232,all,appos,12,it
232,.,punct,1,sighed
234,SHe,nsubj,1,sighed
234,sighed,ROOT,-1,ROOT
234,at,prep,1,sighed
234,the,det,4,irony
234,irony,pobj,2,at
234,of,prep,4,irony
234,it,pobj,5,of
234,all,appos,6,it
234,",",punct,4,irony
234,the,det,10,waste
234,waste,appos,4,irony
234,of,prep,10,waste
234,it,pobj,11,of
234,all,appos,12,it
234,.,punct,1,sighed
235,Shi,nsubj,1,sighed
235,sighed,ROOT,-1,ROOT
235,at,prep,1,sighed
235,the,det,4,irony
235,irony,pobj,2,at
235,of,prep,4,irony
235,it,pobj,5,of
235,all,appos,6,it
235,",",punct,4,irony
235,the,det,10,waste
235,waste,appos,4,irony
235,of,prep,10,waste
235,it,pobj,11,of
235,all,appos,12,it
235,.,punct,1,sighed
236,She,nsubj,1,sighed
236,sighed,ROOT,-1,ROOT
236,at,prep,1,sighed
236,the,det,4,irony
236,irony,pobj,2,at
236,of,prep,4,irony
236,it,pobj,5,of
236,all,appos,6,it
236,",",punct,4,irony
236,the,det,10,waste
236,waste,appos,4,irony
236,of,prep,10,waste
236,it,pobj,11,of
236,all,appos,12,it
236,.,punct,1,sighed
237,She,nsubj,1,sighed
237,sighed,ROOT,-1,ROOT
237,at,prep,1,sighed
237,the,det,4,irony
237,irony,pobj,2,at
237,of,prep,4,irony
237,it,pobj,5,of
237,all,appos,6,it
237,",",punct,4,irony
237,the,det,10,waste
237,waste,appos,4,irony
237,of,prep,10,waste
237,it,pobj,11,of
237,all,appos,12,it
237,.,punct,1,sighed
238,She,nsubj,1,sighed
238,sighed,ROOT,-1,ROOT
238,at,prep,1,sighed
238,the,det,4,irony
238,irony,pobj,2,at
238,of,prep,4,irony
238,it,pobj,5,of
238,all,appos,6,it
238,",",punct,4,irony
238,the,det,10,waset
238,waset,appos,4,irony
238,of,prep,10,waset
238,it,pobj,11,of
238,all,appos,12,it
238,.,punct,1,sighed
239,She,nsubj,1,sighed
239,sighed,ROOT,-1,ROOT
239,at,prep,1,sighed
239,the,det,4,irony
239,irony,pobj,2,at
239,of,prep,4,irony
239,it,pobj,5,of
239,all,appos,6,it
239,",",punct,4,irony
239,the,det,10,waiste
239,waiste,appos,4,irony
239,of,prep,10,waiste
239,it,pobj,11,of
239,all,appos,12,it
239,.,punct,1,sighed
240,She,nsubj,1,sighed
240,sighed,ROOT,-1,ROOT
240,at,prep,1,sighed
240,the,det,4,irony
240,irony,pobj,2,at
240,of,prep,4,irony
240,it,pobj,5,of
240,all,appos,6,it
240,",",punct,4,irony
240,the,det,10,watste
240,watste,appos,4,irony
240,of,prep,10,watste
240,it,pobj,11,of
240,all,appos,12,it
240,.,punct,1,sighed
241,She,nsubj,1,sighed
241,sighed,ROOT,-1,ROOT
241,at,prep,1,sighed
241,the,det,4,irony
241,irony,pobj,2,at
241,of,prep,4,irony
241,it,pobj,5,of
241,all,appos,6,it
241,",",punct,4,irony
241,the,det,10,waist
241,waist,appos,4,irony
241,of,prep,10,waist
241,it,pobj,11,of
241,all,appos,12,it
241,.,punct,1,sighed
242,Alle,advcl,6,stopped
242,through,prep,0,Alle
242,August,pobj,1,through
242,the,det,4,rain
242,rain,nsubj,6,stopped
242,hardly,advmod,6,stopped
242,stopped,ROOT,-1,ROOT
242,.,punct,6,stopped
243,All,advmod,1,through
243,through,prep,6,stopped
243,August,pobj,1,through
243,the,det,4,rain
243,rain,nsubj,6,stopped
243,hardly,advmod,6,stopped
243,stopped,ROOT,-1,ROOT
243,.,punct,6,stopped
244,Alll,advmod,1,through
244,through,prep,6,stopped
244,August,pobj,1,through
244,the,det,4,rain
244,rain,nsubj,6,stopped
244,hardly,advmod,6,stopped
244,stopped,ROOT,-1,ROOT
244,.,punct,6,stopped
245,All,advmod,1,throgh
245,throgh,npadvmod,6,stopped
245,August,pobj,1,throgh
245,the,det,4,rain
245,rain,nsubj,6,stopped
245,hardly,advmod,6,stopped
245,stopped,ROOT,-1,ROOT
245,.,punct,6,stopped
247,All,det,2,August
247,thhriugh,compound,2,August
247,August,npadvmod,6,stopped
247,the,det,4,rain
247,rain,nsubj,6,stopped
247,hardly,advmod,6,stopped
247,stopped,ROOT,-1,ROOT
247,.,punct,6,stopped
248,All,det,1,througth
248,througth,compound,2,August
248,August,npadvmod,6,stopped
248,the,det,4,rain
248,rain,nsubj,6,stopped
248,hardly,advmod,6,stopped
248,stopped,ROOT,-1,ROOT
248,.,punct,6,stopped
249,All,det,1,throuhg
249,throuhg,compound,2,August
249,August,npadvmod,6,stopped
249,the,det,4,rain
249,rain,nsubj,6,stopped
249,hardly,advmod,6,stopped
249,stopped,ROOT,-1,ROOT
249,.,punct,6,stopped
250,All,advmod,1,through
250,through,prep,6,stopped
250,Agust,pobj,1,through
250,the,det,4,rain
250,rain,nsubj,6,stopped
250,hardly,advmod,6,stopped
250,stopped,ROOT,-1,ROOT
250,.,punct,6,stopped
251,All,advmod,1,through
251,through,prep,6,stopped
251,Agost,pobj,1,through
251,the,det,4,rain
251,rain,nsubj,6,stopped
251,hardly,advmod,6,stopped
251,stopped,ROOT,-1,ROOT
251,.,punct,6,stopped
252,All,advmod,1,through
252,through,prep,6,stopped
252,Agusto,pobj,1,through
252,the,det,4,rain
252,rain,nsubj,6,stopped
252,hardly,advmod,6,stopped
252,stopped,ROOT,-1,ROOT
252,.,punct,6,stopped
253,All,advmod,1,through
253,through,prep,6,stopped
253,Augost,pobj,1,through
253,the,det,4,rain
253,rain,nsubj,6,stopped
253,hardly,advmod,6,stopped
253,stopped,ROOT,-1,ROOT
253,.,punct,6,stopped
254,All,advmod,1,through
254,through,prep,6,stopped
254,August,pobj,1,through
254,5the,pobj,1,through
254,rain,nsubj,6,stopped
254,hardly,advmod,6,stopped
254,stopped,ROOT,-1,ROOT
254,.,punct,6,stopped
255,All,advmod,1,through
255,through,prep,6,stopped
255,August,pobj,1,through
255,thez,det,4,rain
255,rain,nsubj,6,stopped
255,hardly,advmod,6,stopped
255,stopped,ROOT,-1,ROOT
255,.,punct,6,stopped
256,All,advmod,1,through
256,through,prep,6,stopped
256,August,pobj,1,through
256,ghe,det,4,rain
256,rain,nsubj,6,stopped
256,hardly,advmod,6,stopped
256,stopped,ROOT,-1,ROOT
256,.,punct,6,stopped
257,All,advmod,1,through
257,through,prep,6,stopped
257,August,pobj,1,through
257,tehe,det,4,rain
257,rain,nsubj,6,stopped
257,hardly,advmod,6,stopped
257,stopped,ROOT,-1,ROOT
257,.,punct,6,stopped
258,All,advmod,1,through
258,through,prep,6,stopped
258,August,compound,3,dth
258,dth,pobj,1,through
258,rain,nsubj,6,stopped
258,hardly,advmod,6,stopped
258,stopped,ROOT,-1,ROOT
258,.,punct,6,stopped
259,All,advmod,1,through
259,through,prep,6,stopped
259,August,pobj,1,through
259,the,det,4,raiin
259,raiin,nsubj,6,stopped
259,hardly,advmod,6,stopped
259,stopped,ROOT,-1,ROOT
259,.,punct,6,stopped
260,All,advmod,1,through
260,through,prep,6,stopped
260,August,pobj,1,through
260,the,det,4,raining
260,raining,nsubj,6,stopped
260,hardly,advmod,6,stopped
260,stopped,ROOT,-1,ROOT
260,.,punct,6,stopped
261,All,advmod,1,through
261,through,prep,6,stopped
261,August,pobj,1,through
261,the,det,4,rains
261,rains,nsubj,6,stopped
261,hardly,advmod,6,stopped
261,stopped,ROOT,-1,ROOT
261,.,punct,6,stopped
262,All,advmod,1,through
262,through,prep,6,stopped
262,August,pobj,1,through
262,the,det,4,fain
262,fain,nsubj,6,stopped
262,hardly,advmod,6,stopped
262,stopped,ROOT,-1,ROOT
262,.,punct,6,stopped
263,All,advmod,1,through
263,through,prep,6,stopped
263,August,pobj,1,through
263,the,det,4,rain
263,rain,nsubj,6,stopped
263,herdly,advmod,6,stopped
263,stopped,ROOT,-1,ROOT
263,.,punct,6,stopped
264,All,advmod,1,through
264,through,prep,6,stoppes
264,August,pobj,1,through
264,the,det,4,rain
264,rain,nsubj,6,stoppes
264,hardly,advmod,6,stoppes
264,stoppes,ROOT,-1,ROOT
264,.,punct,6,stoppes
265,All,advmod,1,through
265,through,prep,6,stoped
265,August,pobj,1,through
265,the,det,4,rain
265,rain,nsubj,6,stoped
265,hardly,advmod,6,stoped
265,stoped,ROOT,-1,ROOT
265,.,punct,6,stoped
266,All,advmod,1,through
266,through,prep,6,sstopped
266,August,pobj,1,through
266,the,det,4,rain
266,rain,nsubj,6,sstopped
266,hardly,advmod,6,sstopped
266,sstopped,ROOT,-1,ROOT
266,.,punct,6,sstopped
267,All,advmod,1,through
267,through,prep,6,stop
267,August,pobj,1,through
267,the,det,4,rain
267,rain,nsubj,6,stop
267,hardly,advmod,6,stop
267,stop,ROOT,-1,ROOT
267,.,punct,6,stop
268,Thinks,ROOT,-1,ROOT
268,the,det,2,gods
268,gods,nsubj,0,Thinks
268,he,nsubj,6,have
268,did,aux,6,have
268,n't,neg,6,have
268,have,ccomp,0,Thinks
268,to,aux,8,know
268,know,xcomp,6,have
268,of,prep,8,know
268,this,pobj,9,of
268,.,punct,0,Thinks
269,Tanky,dep,6,have
269,the,det,2,gods
269,gods,npadvmod,0,Tanky
269,he,nsubj,6,have
269,did,aux,6,have
269,n't,neg,6,have
269,have,ROOT,-1,ROOT
269,to,aux,8,know
269,know,xcomp,6,have
269,of,prep,8,know
269,this,pobj,9,of
269,.,punct,6,have
270,Think,ROOT,-1,ROOT
270,the,det,2,gods
270,gods,dobj,0,Think
270,he,nsubj,6,have
270,did,aux,6,have
270,n't,neg,6,have
270,have,ccomp,0,Think
270,to,aux,8,know
270,know,xcomp,6,have
270,of,prep,8,know
270,this,pobj,9,of
270,.,punct,0,Think
271,Thak,dep,6,have
271,the,det,2,gods
271,gods,dobj,0,Thak
271,he,nsubj,6,have
271,did,aux,6,have
271,n't,neg,6,have
271,have,ROOT,-1,ROOT
271,to,aux,8,know
271,know,xcomp,6,have
271,of,prep,8,know
271,this,pobj,9,of
271,.,punct,6,have
272,Thank,ROOT,-1,ROOT
272,there,poss,2,gods
272,gods,dobj,0,Thank
272,he,nsubj,6,have
272,did,aux,6,have
272,n't,neg,6,have
272,have,ccomp,0,Thank
272,to,aux,8,know
272,know,xcomp,6,have
272,of,prep,8,know
272,this,pobj,9,of
272,.,punct,0,Thank
273,Thank,ROOT,-1,ROOT
273,tho,det,2,gods
273,gods,dobj,0,Thank
273,he,nsubj,6,have
273,did,aux,6,have
273,n't,neg,6,have
273,have,ccomp,0,Thank
273,to,aux,8,know
273,know,xcomp,6,have
273,of,prep,8,know
273,this,pobj,9,of
273,.,punct,0,Thank
274,Thank,ROOT,-1,ROOT
274,teh,det,2,gods
274,gods,dobj,0,Thank
274,he,nsubj,6,have
274,did,aux,6,have
274,n't,neg,6,have
274,have,ccomp,0,Thank
274,to,aux,8,know
274,know,xcomp,6,have
274,of,prep,8,know
274,this,pobj,9,of
274,.,punct,0,Thank
275,Thank,ROOT,-1,ROOT
275,the,det,2,dogs
275,dogs,dobj,0,Thank
275,he,nsubj,6,have
275,did,aux,6,have
275,n't,neg,6,have
275,have,ccomp,0,Thank
275,to,aux,8,know
275,know,xcomp,6,have
275,of,prep,8,know
275,this,pobj,9,of
275,.,punct,0,Thank
284,Thank,ROOT,-1,ROOT
284,the,det,2,gods
284,gods,dobj,0,Thank
284,he,nsubj,6,hav
284,did,aux,6,hav
284,n't,neg,6,hav
284,hav,ccomp,0,Thank
284,to,aux,8,know
284,know,xcomp,6,hav
284,of,prep,8,know
284,this,pobj,9,of
284,.,punct,0,Thank
285,Thank,ROOT,-1,ROOT
285,the,det,2,gods
285,gods,dobj,0,Thank
285,he,nsubj,6,Hve
285,did,aux,6,Hve
285,n't,neg,6,Hve
285,Hve,ccomp,0,Thank
285,to,aux,8,know
285,know,xcomp,6,Hve
285,of,prep,8,know
285,this,pobj,9,of
285,.,punct,0,Thank
286,Thank,ROOT,-1,ROOT
286,the,det,2,gods
286,gods,dobj,0,Thank
286,he,nsubj,6,yave
286,did,aux,6,yave
286,n't,neg,6,yave
286,yave,ccomp,0,Thank
286,to,aux,8,know
286,know,xcomp,6,yave
286,of,prep,8,know
286,this,pobj,9,of
286,.,punct,0,Thank
287,Thank,ROOT,-1,ROOT
287,the,det,2,gods
287,gods,dobj,0,Thank
287,he,nsubj,6,hamve
287,did,aux,6,hamve
287,n't,neg,6,hamve
287,hamve,ccomp,0,Thank
287,to,aux,8,know
287,know,advcl,6,hamve
287,of,prep,8,know
287,this,pobj,9,of
287,.,punct,0,Thank
288,Thank,ROOT,-1,ROOT
288,the,det,2,gods
288,gods,dobj,0,Thank
288,he,nsubj,6,having
288,did,aux,6,having
288,n't,neg,6,having
288,having,ccomp,0,Thank
288,to,aux,8,know
288,know,xcomp,6,having
288,of,prep,8,know
288,this,pobj,9,of
288,.,punct,0,Thank
289,Thank,ROOT,-1,ROOT
289,the,det,2,gods
289,gods,dobj,0,Thank
289,he,nsubj,6,have
289,did,aux,6,have
289,n't,neg,6,have
289,have,ccomp,0,Thank
289,to,prep,6,have
289,no,dep,7,to
289,of,prep,6,have
289,this,pobj,9,of
289,.,punct,0,Thank
290,Thank,ROOT,-1,ROOT
290,the,det,2,gods
290,gods,dobj,0,Thank
290,he,nsubj,6,have
290,did,aux,6,have
290,n't,neg,6,have
290,have,ccomp,0,Thank
290,to,aux,8,kwow
290,kwow,xcomp,6,have
290,of,prep,6,have
290,this,pobj,9,of
290,.,punct,0,Thank
291,Thank,ROOT,-1,ROOT
291,the,det,2,gods
291,gods,dobj,0,Thank
291,he,nsubj,6,have
291,did,aux,6,have
291,n't,neg,6,have
291,have,ccomp,0,Thank
291,to,aux,8,knowd
291,knowd,xcomp,6,have
291,of,prep,8,knowd
291,this,pobj,9,of
291,.,punct,0,Thank
292,Thank,ROOT,-1,ROOT
292,the,det,2,gods
292,gods,dobj,0,Thank
292,he,nsubj,6,have
292,did,aux,6,have
292,n't,neg,6,have
292,have,ccomp,0,Thank
292,to,aux,8,kmow
292,kmow,xcomp,6,have
292,of,prep,8,kmow
292,this,pobj,9,of
292,.,punct,0,Thank
293,Thank,ROOT,-1,ROOT
293,the,det,2,gods
293,gods,dobj,0,Thank
293,he,nsubj,6,have
293,did,aux,6,have
293,n't,neg,6,have
293,have,ccomp,0,Thank
293,to,aux,8,knaw
293,knaw,xcomp,6,have
293,of,prep,8,knaw
293,this,pobj,9,of
293,.,punct,0,Thank
294,Thank,ROOT,-1,ROOT
294,the,det,2,gods
294,gods,dobj,0,Thank
294,he,nsubj,6,have
294,did,aux,6,have
294,n't,neg,6,have
294,have,ccomp,0,Thank
294,to,aux,8,know
294,know,xcomp,6,have
294,of,prep,8,know
294,DIS,pobj,9,of
294,.,punct,0,Thank
295,Thank,ROOT,-1,ROOT
295,the,det,2,gods
295,gods,dobj,0,Thank
295,he,nsubj,6,have
295,did,aux,6,have
295,n't,neg,6,have
295,have,ccomp,0,Thank
295,to,aux,8,know
295,know,xcomp,6,have
295,of,prep,8,know
295,his,pobj,9,of
295,.,punct,0,Thank
296,Thank,ROOT,-1,ROOT
296,the,det,2,gods
296,gods,dobj,0,Thank
296,he,nsubj,6,have
296,did,aux,6,have
296,n't,neg,6,have
296,have,ccomp,0,Thank
296,to,aux,8,know
296,know,xcomp,6,have
296,of,prep,8,know
296,thise,pobj,9,of
296,.,punct,0,Thank
297,Thank,ROOT,-1,ROOT
297,the,det,2,gods
297,gods,dobj,0,Thank
297,he,nsubj,6,have
297,did,aux,6,have
297,n't,neg,6,have
297,have,ccomp,0,Thank
297,to,aux,8,know
297,know,xcomp,6,have
297,of,prep,8,know
297,ti,pobj,9,of
297,.,punct,0,Thank
298,Thank,ROOT,-1,ROOT
298,the,det,2,gods
298,gods,dobj,0,Thank
298,he,nsubj,6,have
298,did,aux,6,have
298,n't,neg,6,have
298,have,ccomp,0,Thank
298,to,aux,8,know
298,know,xcomp,6,have
298,of,prep,8,know
298,thhis,pobj,9,of
298,.,punct,0,Thank
