id,word,deprel,head,head_word,sentence_id
10,both,det,11,directions,173
11,directions,pobj,9,in,173
12,.,punct,5,was,173
0,The,det,1,rood,174
1,rood,nsubj,5,was,174
2,to,prep,1,rood,174
3,the,det,4,coast,174
4,coast,pobj,2,to,174
5,was,ROOT,-1,ROOT,174
6,busy,acomp,5,was,174
7,with,prep,6,busy,174
8,traffic,pobj,7,with,174
9,in,prep,8,traffic,174
10,both,det,11,directions,174
11,directions,pobj,9,in,174
12,.,punct,5,was,174
0,The,det,1,roade,175
1,roade,nsubj,5,was,175
2,to,prep,1,roade,175
3,the,det,4,coast,175
4,coast,pobj,2,to,175
5,was,ROOT,-1,ROOT,175
6,busy,acomp,5,was,175
7,with,prep,6,busy,175
8,traffic,pobj,7,with,175
9,in,prep,8,traffic,175
10,both,det,11,directions,175
11,directions,pobj,9,in,175
12,.,punct,5,was,175
0,The,det,1,Rd,176
1,Rd,nsubj,5,was,176
2,to,prep,1,Rd,176
3,the,det,4,coast,176
4,coast,pobj,2,to,176
5,was,ROOT,-1,ROOT,176
6,busy,acomp,5,was,176
7,with,prep,6,busy,176
8,traffic,pobj,7,with,176
9,in,prep,8,traffic,176
10,both,det,11,directions,176
11,directions,pobj,9,in,176
12,.,punct,5,was,176
0,The,det,1,road,177
1,road,nsubj,5,was,177
2,to,prep,1,road,177
3,th,det,4,coast,177
4,coast,pobj,2,to,177
5,was,ROOT,-1,ROOT,177
6,busy,acomp,5,was,177
7,with,prep,6,busy,177
8,traffic,pobj,7,with,177
9,in,prep,8,traffic,177
10,both,det,11,directions,177
11,directions,pobj,9,in,177
12,.,punct,5,was,177
0,The,det,1,road,178
1,road,nsubj,5,was,178
2,to,prep,1,road,178
3,they,det,4,coast,178
4,coast,pobj,2,to,178
5,was,ROOT,-1,ROOT,178
6,busy,acomp,5,was,178
7,with,prep,6,busy,178
8,traffic,pobj,7,with,178
9,in,prep,8,traffic,178
10,both,det,11,directions,178
11,directions,pobj,9,in,178
12,.,punct,5,was,178
0,The,det,1,road,179
1,road,nsubj,5,was,179
2,to,prep,1,road,179
3,ht,det,4,coast,179
4,coast,pobj,2,to,179
5,was,ROOT,-1,ROOT,179
6,busy,acomp,5,was,179
7,with,prep,6,busy,179
8,traffic,pobj,7,with,179
9,in,prep,8,traffic,179
10,both,det,11,directions,179
11,directions,pobj,9,in,179
12,.,punct,5,was,179
0,The,det,1,road,180
1,road,nsubj,5,was,180
2,to,prep,1,road,180
3,thr,det,4,coast,180
4,coast,pobj,2,to,180
5,was,ROOT,-1,ROOT,180
6,busy,acomp,5,was,180
7,with,prep,6,busy,180
8,traffic,pobj,7,with,180
9,in,prep,8,traffic,180
10,both,det,11,directions,180
11,directions,pobj,9,in,180
12,.,punct,5,was,180
0,The,det,1,road,181
1,road,nsubj,5,was,181
2,to,prep,1,road,181
3,thw,det,4,coast,181
4,coast,pobj,2,to,181
5,was,ROOT,-1,ROOT,181
6,busy,acomp,5,was,181
7,with,prep,6,busy,181
8,traffic,pobj,7,with,181
9,in,prep,8,traffic,181
10,both,det,11,directions,181
11,directions,pobj,9,in,181
12,.,punct,5,was,181
0,The,det,1,road,182
1,road,nsubj,5,was,182
2,to,prep,1,road,182
3,the,det,4,cost,182
4,cost,pobj,2,to,182
5,was,ROOT,-1,ROOT,182
6,busy,acomp,5,was,182
7,with,prep,6,busy,182
8,traffic,pobj,7,with,182
9,in,prep,8,traffic,182
10,both,det,11,directions,182
11,directions,pobj,9,in,182
12,.,punct,5,was,182
0,The,det,1,road,183
1,road,nsubj,5,was,183
2,to,prep,1,road,183
3,the,det,4,coats,183
4,coats,pobj,2,to,183
5,was,ROOT,-1,ROOT,183
6,busy,acomp,5,was,183
7,with,prep,6,busy,183
8,traffic,pobj,7,with,183
9,in,prep,8,traffic,183
10,both,det,11,directions,183
11,directions,pobj,9,in,183
12,.,punct,5,was,183
0,The,det,1,road,184
1,road,nsubj,5,was,184
2,to,prep,1,road,184
3,the,det,4,coat,184
4,coat,pobj,2,to,184
5,was,ROOT,-1,ROOT,184
6,busy,acomp,5,was,184
7,with,prep,6,busy,184
8,traffic,pobj,7,with,184
9,in,prep,8,traffic,184
10,both,det,11,directions,184
11,directions,pobj,9,in,184
12,.,punct,5,was,184
0,The,det,1,road,185
1,road,nsubj,5,wass,185
2,to,prep,1,road,185
3,the,det,4,coast,185
4,coast,pobj,2,to,185
5,wass,ROOT,-1,ROOT,185
6,busy,acomp,5,wass,185
7,with,prep,6,busy,185
8,traffic,pobj,7,with,185
9,in,prep,8,traffic,185
10,both,det,11,directions,185
11,directions,pobj,9,in,185
12,.,punct,5,wass,185
0,The,det,1,road,186
1,road,nsubj,5,sas,186
2,to,prep,1,road,186
3,the,det,4,coast,186
4,coast,pobj,2,to,186
5,sas,ROOT,-1,ROOT,186
6,busy,acomp,5,sas,186
7,with,prep,6,busy,186
8,traffic,pobj,7,with,186
9,in,prep,8,traffic,186
10,both,det,11,directions,186
11,directions,pobj,9,in,186
12,.,punct,5,sas,186
0,The,det,1,road,187
1,road,nsubj,5,it's,187
2,to,prep,1,road,187
3,the,det,4,coast,187
4,coast,pobj,2,to,187
5,it's,ROOT,-1,ROOT,187
6,busy,acomp,5,it's,187
7,with,prep,6,busy,187
8,traffic,pobj,7,with,187
9,in,prep,8,traffic,187
10,both,det,11,directions,187
11,directions,pobj,9,in,187
12,.,punct,5,it's,187
0,The,det,1,road,188
1,road,nsubj,5,ware,188
2,to,prep,1,road,188
3,the,det,4,coast,188
4,coast,pobj,2,to,188
5,ware,ROOT,-1,ROOT,188
6,busy,acomp,5,ware,188
7,with,prep,6,busy,188
8,traffic,pobj,7,with,188
9,in,prep,8,traffic,188
10,both,det,11,directions,188
11,directions,pobj,9,in,188
12,.,punct,5,ware,188
0,The,det,1,road,189
1,road,nsubj,5,was,189
2,to,prep,1,road,189
3,the,det,4,coast,189
4,coast,pobj,2,to,189
5,was,ROOT,-1,ROOT,189
6,busying,acomp,5,was,189
7,with,prep,6,busying,189
8,traffic,pobj,7,with,189
9,in,prep,8,traffic,189
10,both,det,11,directions,189
11,directions,pobj,9,in,189
12,.,punct,5,was,189
0,The,det,1,road,190
1,road,nsubj,5,was,190
2,to,prep,1,road,190
3,the,det,4,coast,190
4,coast,pobj,2,to,190
5,was,ROOT,-1,ROOT,190
6,buy,acomp,5,was,190
7,with,prep,6,buy,190
8,traffic,pobj,7,with,190
9,in,prep,8,traffic,190
10,both,det,11,directions,190
11,directions,pobj,9,in,190
12,.,punct,5,was,190
0,The,det,1,road,191
1,road,nsubj,5,was,191
2,to,prep,1,road,191
3,the,det,4,coast,191
4,coast,pobj,2,to,191
5,was,ROOT,-1,ROOT,191
6,besy,acomp,5,was,191
7,with,prep,6,besy,191
8,traffic,pobj,7,with,191
9,in,prep,8,traffic,191
10,both,det,11,directions,191
11,directions,pobj,9,in,191
12,.,punct,5,was,191
0,The,det,1,road,192
1,road,nsubj,5,was,192
2,to,prep,1,road,192
3,the,det,4,coast,192
4,coast,pobj,2,to,192
5,was,ROOT,-1,ROOT,192
6,bussy,acomp,5,was,192
7,with,prep,6,bussy,192
8,traffic,pobj,7,with,192
9,in,prep,8,traffic,192
10,both,det,11,directions,192
11,directions,pobj,9,in,192
12,.,punct,5,was,192
0,The,det,1,road,193
1,road,nsubj,5,was,193
2,to,prep,1,road,193
3,the,det,4,coast,193
4,coast,pobj,2,to,193
5,was,ROOT,-1,ROOT,193
6,BUSI,acomp,5,was,193
7,with,prep,6,BUSI,193
8,traffic,pobj,7,with,193
9,in,prep,8,traffic,193
10,both,det,11,directions,193
11,directions,pobj,9,in,193
12,.,punct,5,was,193
0,The,det,1,road,194
1,road,nsubj,5,was,194
2,to,prep,1,road,194
3,the,det,4,coast,194
4,coast,pobj,2,to,194
5,was,ROOT,-1,ROOT,194
6,busy,acomp,5,was,194
7,wkth,prep,6,busy,194
8,traffic,pobj,7,wkth,194
9,in,prep,8,traffic,194
10,both,det,11,directions,194
11,directions,pobj,9,in,194
12,.,punct,5,was,194
0,The,det,1,road,195
1,road,nsubj,5,was,195
2,to,prep,1,road,195
3,the,det,4,coast,195
4,coast,pobj,2,to,195
5,was,ROOT,-1,ROOT,195
6,busy,acomp,5,was,195
7,wich,prep,6,busy,195
8,traffic,pobj,7,wich,195
9,in,prep,8,traffic,195
10,both,det,11,directions,195
11,directions,pobj,9,in,195
12,.,punct,5,was,195
0,The,det,1,road,196
1,road,nsubj,5,was,196
2,to,prep,1,road,196
3,the,det,4,coast,196
4,coast,pobj,2,to,196
5,was,ROOT,-1,ROOT,196
6,busy,acomp,5,was,196
7,whi,prep,6,busy,196
8,traffic,pobj,7,whi,196
9,in,prep,8,traffic,196
10,both,det,11,directions,196
11,directions,pobj,9,in,196
12,.,punct,5,was,196
0,The,det,1,road,197
1,road,nsubj,5,was,197
2,to,prep,1,road,197
3,the,det,4,coast,197
4,coast,pobj,2,to,197
5,was,ROOT,-1,ROOT,197
6,busy,acomp,5,was,197
7,wth,prep,6,busy,197
8,traffic,pobj,7,wth,197
9,in,prep,8,traffic,197
10,both,det,11,directions,197
11,directions,pobj,9,in,197
12,.,punct,5,was,197
0,The,det,1,road,198
1,road,nsubj,5,was,198
2,to,prep,1,road,198
3,the,det,4,coast,198
4,coast,pobj,2,to,198
5,was,ROOT,-1,ROOT,198
6,busy,acomp,5,was,198
7,wist,prep,6,busy,198
8,traffic,pobj,7,wist,198
9,in,prep,8,traffic,198
10,both,det,11,directions,198
11,directions,pobj,9,in,198
12,.,punct,5,was,198
0,The,det,1,road,199
1,road,nsubj,5,was,199
2,to,prep,1,road,199
3,the,det,4,coast,199
4,coast,pobj,2,to,199
5,was,ROOT,-1,ROOT,199
6,busy,acomp,5,was,199
7,with,prep,6,busy,199
8,traffi,pobj,7,with,199
9,in,prep,8,traffi,199
10,both,det,11,directions,199
11,directions,pobj,9,in,199
12,.,punct,5,was,199
0,The,det,1,road,200
1,road,nsubj,5,was,200
2,to,prep,1,road,200
3,the,det,4,coast,200
4,coast,pobj,2,to,200
5,was,ROOT,-1,ROOT,200
6,busy,acomp,5,was,200
7,with,prep,6,busy,200
8,traffic,pobj,7,with,200
9,in,prep,8,traffic,200
10,doth,det,11,directions,200
11,directions,pobj,9,in,200
12,.,punct,5,was,200
0,The,det,1,road,201
1,road,nsubj,5,was,201
2,to,prep,1,road,201
3,the,det,4,coast,201
4,coast,pobj,2,to,201
5,was,ROOT,-1,ROOT,201
6,busy,acomp,5,was,201
7,with,prep,6,busy,201
8,traffic,pobj,7,with,201
9,in,prep,8,traffic,201
10,broth,det,11,directions,201
11,directions,pobj,9,in,201
12,.,punct,5,was,201
0,The,det,1,road,202
1,road,nsubj,5,was,202
2,to,prep,1,road,202
3,the,det,4,coast,202
4,coast,pobj,2,to,202
5,was,ROOT,-1,ROOT,202
6,busy,acomp,5,was,202
7,with,prep,6,busy,202
8,traffic,pobj,7,with,202
9,in,prep,8,traffic,202
10,bosh,det,11,directions,202
11,directions,pobj,9,in,202
12,.,punct,5,was,202
0,The,det,1,road,203
1,road,nsubj,5,was,203
2,to,prep,1,road,203
3,the,det,4,coast,203
4,coast,pobj,2,to,203
5,was,ROOT,-1,ROOT,203
6,busy,acomp,5,was,203
7,with,prep,6,busy,203
8,traffic,pobj,7,with,203
9,in,prep,8,traffic,203
10,borth,det,11,directions,203
11,directions,pobj,9,in,203
12,.,punct,5,was,203
0,The,det,1,road,204
1,road,nsubj,5,was,204
2,to,prep,1,road,204
3,the,det,4,coast,204
4,coast,pobj,2,to,204
5,was,ROOT,-1,ROOT,204
6,busy,acomp,5,was,204
7,with,prep,6,busy,204
8,traffic,pobj,7,with,204
9,in,prep,8,traffic,204
10,bot,det,11,directions,204
11,directions,pobj,9,in,204
12,.,punct,5,was,204
0,The,det,1,road,205
1,road,nsubj,5,was,205
2,to,prep,1,road,205
3,the,det,4,coast,205
4,coast,pobj,2,to,205
5,was,ROOT,-1,ROOT,205
6,busy,acomp,5,was,205
7,with,prep,6,busy,205
8,traffic,pobj,7,with,205
9,in,prep,8,traffic,205
10,both,det,11,directoins,205
11,directoins,pobj,9,in,205
12,.,punct,5,was,205
0,The,det,1,road,206
1,road,nsubj,5,was,206
2,to,prep,1,road,206
3,the,det,4,coast,206
4,coast,pobj,2,to,206
5,was,ROOT,-1,ROOT,206
6,busy,acomp,5,was,206
7,with,prep,6,busy,206
8,traffic,pobj,7,with,206
9,in,prep,8,traffic,206
10,both,det,11,direction,206
11,direction,pobj,9,in,206
12,.,punct,5,was,206
0,The,det,1,road,207
1,road,nsubj,5,was,207
2,to,prep,1,road,207
3,the,det,4,coast,207
4,coast,pobj,2,to,207
5,was,ROOT,-1,ROOT,207
6,busy,acomp,5,was,207
7,with,prep,6,busy,207
8,traffic,pobj,7,with,207
9,in,prep,8,traffic,207
10,both,det,11,dirrrections,207
11,dirrrections,pobj,9,in,207
12,.,punct,5,was,207
0,Yhe,det,2,date,208
1,expected,amod,2,date,208
2,date,nsubj,3,came,208
3,came,ROOT,-1,ROOT,208
4,and,cc,3,came,208
5,went,conj,3,came,208
6,.,punct,3,came,208
0,Tge,det,2,date,209
1,expected,amod,2,date,209
2,date,nsubj,3,came,209
3,came,ROOT,-1,ROOT,209
4,and,cc,3,came,209
5,went,conj,3,came,209
6,.,punct,3,came,209
0,Tha,det,2,date,210
1,expected,amod,2,date,210
2,date,nsubj,3,came,210
3,came,ROOT,-1,ROOT,210
4,and,cc,3,came,210
5,went,conj,3,came,210
6,.,punct,3,came,210
0,VThe,det,2,date,211
1,expected,amod,2,date,211
2,date,nsubj,3,came,211
3,came,ROOT,-1,ROOT,211
4,and,cc,3,came,211
5,went,conj,3,came,211
6,.,punct,3,came,211
0,He,det,2,date,212
1,expected,amod,2,date,212
2,date,nsubj,3,came,212
3,came,ROOT,-1,ROOT,212
4,and,cc,3,came,212
5,went,conj,3,came,212
6,.,punct,3,came,212
0,The,det,2,date,213
1,espected,amod,2,date,213
2,date,nsubj,3,came,213
3,came,ROOT,-1,ROOT,213
4,and,cc,3,came,213
5,went,conj,3,came,213
6,.,punct,3,came,213
0,The,det,2,date,214
1,expectted,amod,2,date,214
2,date,nsubj,3,came,214
3,came,ROOT,-1,ROOT,214
4,and,cc,3,came,214
5,went,conj,3,came,214
6,.,punct,3,came,214
0,The,det,2,date,215
1,expecto,amod,2,date,215
2,date,nsubj,3,came,215
3,came,ROOT,-1,ROOT,215
4,and,cc,3,came,215
5,went,conj,3,came,215
6,.,punct,3,came,215
0,The,det,2,dat,216
1,expected,amod,2,dat,216
2,dat,nsubj,3,came,216
3,came,ROOT,-1,ROOT,216
4,and,cc,3,came,216
5,went,conj,3,came,216
6,.,punct,3,came,216
0,The,det,2,adate,217
1,expected,amod,2,adate,217
2,adate,nsubj,3,came,217
3,came,ROOT,-1,ROOT,217
4,and,cc,3,came,217
5,went,conj,3,came,217
6,.,punct,3,came,217
0,The,det,2,data,218
1,expected,amod,2,data,218
2,data,nsubj,3,came,218
3,came,ROOT,-1,ROOT,218
4,and,cc,3,came,218
5,went,conj,3,came,218
6,.,punct,3,came,218
0,The,det,2,date,219
1,expected,amod,2,date,219
2,date,nsubj,3,come,219
3,come,ROOT,-1,ROOT,219
4,and,cc,3,come,219
5,went,conj,3,come,219
6,.,punct,3,come,219
0,The,det,2,date,220
1,expected,amod,2,date,220
2,date,nsubj,3,coem,220
3,coem,ROOT,-1,ROOT,220
4,and,cc,3,coem,220
5,went,conj,3,coem,220
6,.,punct,3,coem,220
0,The,det,2,date,221
1,expected,amod,2,date,221
2,date,nsubj,3,cam,221
3,cam,ROOT,-1,ROOT,221
4,and,cc,3,cam,221
5,went,conj,3,cam,221
6,.,punct,3,cam,221
0,The,det,2,date,222
1,expected,amod,2,date,222
2,date,nsubj,3,cae,222
3,cae,ROOT,-1,ROOT,222
4,and,cc,3,cae,222
5,went,conj,3,cae,222
6,.,punct,3,cae,222
0,The,det,2,date,223
1,expected,amod,2,date,223
2,date,nsubj,3,came,223
3,came,ROOT,-1,ROOT,223
4,et,cc,3,came,223
5,went,conj,3,came,223
6,.,punct,3,came,223
0,The,det,2,date,224
1,expected,amod,2,date,224
2,date,nsubj,3,came,224
3,came,ROOT,-1,ROOT,224
4,andave,cc,3,came,224
5,went,conj,3,came,224
6,.,punct,3,came,224
0,The,det,2,date,225
1,expected,amod,2,date,225
2,date,nsubj,3,came,225
3,came,ROOT,-1,ROOT,225
4,at,cc,3,came,225
5,went,conj,3,came,225
6,.,punct,3,came,225
0,The,det,2,date,226
1,expected,amod,2,date,226
2,date,nsubj,3,came,226
3,came,ROOT,-1,ROOT,226
4,Ande,cc,3,came,226
5,went,conj,3,came,226
6,.,punct,3,came,226
0,The,det,2,date,227
1,expected,amod,2,date,227
2,date,nsubj,3,came,227
3,came,ROOT,-1,ROOT,227
4,as,cc,3,came,227
5,went,conj,3,came,227
6,.,punct,3,came,227
0,The,det,2,date,228
1,expected,amod,2,date,228
2,date,nsubj,3,came,228
3,came,ROOT,-1,ROOT,228
4,and,cc,3,came,228
5,wen,conj,3,came,228
6,.,punct,3,came,228
0,The,det,2,date,229
1,expected,amod,2,date,229
2,date,nsubj,3,came,229
3,came,ROOT,-1,ROOT,229
4,and,cc,3,came,229
5,wend,conj,3,came,229
6,.,punct,3,came,229
0,The,det,2,date,230
1,expected,amod,2,date,230
2,date,nsubj,3,came,230
3,came,ROOT,-1,ROOT,230
4,and,cc,3,came,230
5,wento,conj,3,came,230
6,.,punct,3,came,230
0,The,det,2,date,231
1,expected,amod,2,date,231
2,date,nsubj,3,came,231
3,came,ROOT,-1,ROOT,231
4,and,cc,3,came,231
5,vent,conj,3,came,231
6,.,punct,3,came,231
0,Sha,nsubj,1,sighed,232
1,sighed,ROOT,-1,ROOT,232
2,at,prep,1,sighed,232
3,the,det,4,irony,232
4,irony,pobj,2,at,232
5,of,prep,4,irony,232
6,it,pobj,5,of,232
7,all,appos,6,it,232
8,",",punct,4,irony,232
9,the,det,10,waste,232
10,waste,appos,4,irony,232
11,of,prep,10,waste,232
12,it,pobj,11,of,232
13,all,appos,12,it,232
14,.,punct,1,sighed,232
0,She's,nsubj,1,sighed,233
1,sighed,ROOT,-1,ROOT,233
2,at,prep,1,sighed,233
3,the,det,4,irony,233
4,irony,pobj,2,at,233
5,of,prep,4,irony,233
6,it,pobj,5,of,233
7,all,appos,6,it,233
8,",",punct,4,irony,233
9,the,det,10,waste,233
10,waste,appos,4,irony,233
11,of,prep,10,waste,233
12,it,pobj,11,of,233
13,all,appos,12,it,233
14,.,punct,1,sighed,233
0,SHe,nsubj,1,sighed,234
1,sighed,ROOT,-1,ROOT,234
2,at,prep,1,sighed,234
3,the,det,4,irony,234
4,irony,pobj,2,at,234
5,of,prep,4,irony,234
6,it,pobj,5,of,234
7,all,appos,6,it,234
8,",",punct,4,irony,234
9,the,det,10,waste,234
10,waste,appos,4,irony,234
11,of,prep,10,waste,234
12,it,pobj,11,of,234
13,all,appos,12,it,234
14,.,punct,1,sighed,234
0,Shi,nsubj,1,sighed,235
1,sighed,ROOT,-1,ROOT,235
2,at,prep,1,sighed,235
3,the,det,4,irony,235
4,irony,pobj,2,at,235
5,of,prep,4,irony,235
6,it,pobj,5,of,235
7,all,appos,6,it,235
8,",",punct,4,irony,235
9,the,det,10,waste,235
10,waste,appos,4,irony,235
11,of,prep,10,waste,235
12,it,pobj,11,of,235
13,all,appos,12,it,235
14,.,punct,1,sighed,235
0,She,nsubj,1,sighed,236
1,sighed,ROOT,-1,ROOT,236
2,at,prep,1,sighed,236
3,the,det,4,irony,236
4,irony,pobj,2,at,236
5,of,prep,4,irony,236
6,it,pobj,5,of,236
7,all,appos,6,it,236
8,",",punct,4,irony,236
9,the,det,10,waste,236
10,waste,appos,4,irony,236
11,of,prep,10,waste,236
12,it,pobj,11,of,236
13,all,appos,12,it,236
14,.,punct,1,sighed,236
0,She,nsubj,1,sighed,237
1,sighed,ROOT,-1,ROOT,237
2,at,prep,1,sighed,237
3,the,det,4,irony,237
4,irony,pobj,2,at,237
5,of,prep,4,irony,237
6,it,pobj,5,of,237
7,all,appos,6,it,237
8,",",punct,4,irony,237
9,the,det,10,waste,237
10,waste,appos,4,irony,237
11,of,prep,10,waste,237
12,it,pobj,11,of,237
13,all,appos,12,it,237
14,.,punct,1,sighed,237
0,She,nsubj,1,sighed,238
1,sighed,ROOT,-1,ROOT,238
2,at,prep,1,sighed,238
3,the,det,4,irony,238
4,irony,pobj,2,at,238
5,of,prep,4,irony,238
6,it,pobj,5,of,238
7,all,appos,6,it,238
8,",",punct,4,irony,238
9,the,det,10,waset,238
10,waset,appos,4,irony,238
11,of,prep,10,waset,238
12,it,pobj,11,of,238
13,all,appos,12,it,238
14,.,punct,1,sighed,238
0,She,nsubj,1,sighed,239
1,sighed,ROOT,-1,ROOT,239
2,at,prep,1,sighed,239
3,the,det,4,irony,239
4,irony,pobj,2,at,239
5,of,prep,4,irony,239
6,it,pobj,5,of,239
7,all,appos,6,it,239
8,",",punct,4,irony,239
9,the,det,10,waiste,239
10,waiste,appos,4,irony,239
11,of,prep,10,waiste,239
12,it,pobj,11,of,239
13,all,appos,12,it,239
14,.,punct,1,sighed,239
0,She,nsubj,1,sighed,240
1,sighed,ROOT,-1,ROOT,240
2,at,prep,1,sighed,240
3,the,det,4,irony,240
4,irony,pobj,2,at,240
5,of,prep,4,irony,240
6,it,pobj,5,of,240
7,all,appos,6,it,240
8,",",punct,4,irony,240
9,the,det,10,watste,240
10,watste,appos,4,irony,240
11,of,prep,10,watste,240
12,it,pobj,11,of,240
13,all,appos,12,it,240
14,.,punct,1,sighed,240
0,She,nsubj,1,sighed,241
1,sighed,ROOT,-1,ROOT,241
2,at,prep,1,sighed,241
3,the,det,4,irony,241
4,irony,pobj,2,at,241
5,of,prep,4,irony,241
6,it,pobj,5,of,241
7,all,appos,6,it,241
8,",",punct,4,irony,241
9,the,det,10,waist,241
10,waist,appos,4,irony,241
11,of,prep,10,waist,241
12,it,pobj,11,of,241
13,all,appos,12,it,241
14,.,punct,1,sighed,241
0,Alle,advmod,1,through,242
1,through,prep,6,stopped,242
2,August,pobj,1,through,242
3,the,det,4,rain,242
4,rain,nsubj,6,stopped,242
5,hardly,advmod,6,stopped,242
6,stopped,ROOT,-1,ROOT,242
7,.,punct,6,stopped,242
0,All,advmod,1,through,243
1,through,prep,6,stopped,243
2,August,pobj,1,through,243
3,the,det,4,rain,243
4,rain,nsubj,6,stopped,243
5,hardly,advmod,6,stopped,243
6,stopped,ROOT,-1,ROOT,243
7,.,punct,6,stopped,243
0,Alll,advmod,1,through,244
1,through,prep,6,stopped,244
2,August,pobj,1,through,244
3,the,det,4,rain,244
4,rain,nsubj,6,stopped,244
5,hardly,advmod,6,stopped,244
6,stopped,ROOT,-1,ROOT,244
7,.,punct,6,stopped,244
0,All,advmod,1,throgh,245
1,throgh,prep,6,stopped,245
2,August,pobj,1,throgh,245
3,the,det,4,rain,245
4,rain,nsubj,6,stopped,245
5,hardly,advmod,6,stopped,245
6,stopped,ROOT,-1,ROOT,245
7,.,punct,6,stopped,245
0,All,advmod,1,trough,246
1,trough,prep,6,stopped,246
2,August,pobj,1,trough,246
3,the,det,4,rain,246
4,rain,nsubj,6,stopped,246
5,hardly,advmod,6,stopped,246
6,stopped,ROOT,-1,ROOT,246
7,.,punct,6,stopped,246
0,All,advmod,1,thhriugh,247
1,thhriugh,prep,6,stopped,247
2,August,pobj,1,thhriugh,247
3,the,det,4,rain,247
4,rain,nsubj,6,stopped,247
5,hardly,advmod,6,stopped,247
6,stopped,ROOT,-1,ROOT,247
7,.,punct,6,stopped,247
0,All,advmod,1,througth,248
1,througth,prep,6,stopped,248
2,August,pobj,1,througth,248
3,the,det,4,rain,248
4,rain,nsubj,6,stopped,248
5,hardly,advmod,6,stopped,248
6,stopped,ROOT,-1,ROOT,248
7,.,punct,6,stopped,248
0,All,advmod,1,throuhg,249
1,throuhg,prep,6,stopped,249
2,August,pobj,1,throuhg,249
3,the,det,4,rain,249
4,rain,nsubj,6,stopped,249
5,hardly,advmod,6,stopped,249
6,stopped,ROOT,-1,ROOT,249
7,.,punct,6,stopped,249
0,All,advmod,1,through,250
1,through,prep,6,stopped,250
2,Agust,pobj,1,through,250
3,the,det,4,rain,250
4,rain,nsubj,6,stopped,250
5,hardly,advmod,6,stopped,250
6,stopped,ROOT,-1,ROOT,250
7,.,punct,6,stopped,250
0,All,advmod,1,through,251
1,through,prep,6,stopped,251
2,Agost,pobj,1,through,251
3,the,det,4,rain,251
4,rain,nsubj,6,stopped,251
5,hardly,advmod,6,stopped,251
6,stopped,ROOT,-1,ROOT,251
7,.,punct,6,stopped,251
0,All,advmod,1,through,252
1,through,prep,6,stopped,252
2,Agusto,pobj,1,through,252
3,the,det,4,rain,252
4,rain,nsubj,6,stopped,252
5,hardly,advmod,6,stopped,252
6,stopped,ROOT,-1,ROOT,252
7,.,punct,6,stopped,252
0,All,advmod,1,through,253
1,through,prep,6,stopped,253
2,Augost,pobj,1,through,253
3,the,det,4,rain,253
4,rain,nsubj,6,stopped,253
5,hardly,advmod,6,stopped,253
6,stopped,ROOT,-1,ROOT,253
7,.,punct,6,stopped,253
0,All,advmod,1,through,254
1,through,prep,6,stopped,254
2,August,pobj,1,through,254
3,5the,det,4,rain,254
4,rain,nsubj,6,stopped,254
5,hardly,advmod,6,stopped,254
6,stopped,ROOT,-1,ROOT,254
7,.,punct,6,stopped,254
0,All,advmod,1,through,255
1,through,prep,6,stopped,255
2,August,pobj,1,through,255
3,thez,det,4,rain,255
4,rain,nsubj,6,stopped,255
5,hardly,advmod,6,stopped,255
6,stopped,ROOT,-1,ROOT,255
7,.,punct,6,stopped,255
0,All,advmod,1,through,256
1,through,prep,6,stopped,256
2,August,pobj,1,through,256
3,ghe,det,4,rain,256
4,rain,nsubj,6,stopped,256
5,hardly,advmod,6,stopped,256
6,stopped,ROOT,-1,ROOT,256
7,.,punct,6,stopped,256
0,All,advmod,1,through,257
1,through,prep,6,stopped,257
2,August,pobj,1,through,257
3,tehe,det,4,rain,257
4,rain,nsubj,6,stopped,257
5,hardly,advmod,6,stopped,257
6,stopped,ROOT,-1,ROOT,257
7,.,punct,6,stopped,257
0,All,advmod,1,through,258
1,through,prep,6,stopped,258
2,August,pobj,1,through,258
3,dth,det,4,rain,258
4,rain,nsubj,6,stopped,258
5,hardly,advmod,6,stopped,258
6,stopped,ROOT,-1,ROOT,258
7,.,punct,6,stopped,258
0,All,advmod,1,through,259
1,through,prep,6,stopped,259
2,August,pobj,1,through,259
3,the,det,4,raiin,259
4,raiin,nsubj,6,stopped,259
5,hardly,advmod,6,stopped,259
6,stopped,ROOT,-1,ROOT,259
7,.,punct,6,stopped,259
0,All,advmod,1,through,260
1,through,prep,6,stopped,260
2,August,pobj,1,through,260
3,the,det,4,raining,260
4,raining,nsubj,6,stopped,260
5,hardly,advmod,6,stopped,260
6,stopped,ROOT,-1,ROOT,260
7,.,punct,6,stopped,260
0,All,advmod,1,through,261
1,through,prep,6,stopped,261
2,August,pobj,1,through,261
3,the,det,4,rains,261
4,rains,nsubj,6,stopped,261
5,hardly,advmod,6,stopped,261
6,stopped,ROOT,-1,ROOT,261
7,.,punct,6,stopped,261
0,All,advmod,1,through,262
1,through,prep,6,stopped,262
2,August,pobj,1,through,262
3,the,det,4,fain,262
4,fain,nsubj,6,stopped,262
5,hardly,advmod,6,stopped,262
6,stopped,ROOT,-1,ROOT,262
7,.,punct,6,stopped,262
0,All,advmod,1,through,263
1,through,prep,6,stopped,263
2,August,pobj,1,through,263
3,the,det,4,rain,263
4,rain,nsubj,6,stopped,263
5,herdly,advmod,6,stopped,263
6,stopped,ROOT,-1,ROOT,263
